Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,258.359985,265.299988,256.790009,264.730011,241.039627,1064700
2019-01-03,262.320007,264.000000,257.380005,258.079987,234.984680,1165600
2019-01-04,261.920013,265.489990,260.339996,265.040009,241.321899,1443800
2019-01-07,266.000000,270.000000,263.859985,268.079987,244.089798,1465200
2019-01-08,271.130005,271.750000,267.809998,269.869995,245.719650,1791400
2019-01-09,270.130005,272.220001,269.130005,270.540009,246.329742,1235900
2019-01-10,269.619995,277.679993,269.500000,277.500000,252.666901,1842500
2019-01-11,275.790009,277.760010,272.429993,277.730011,252.876343,1157800
2019-01-14,276.670013,279.519989,274.429993,277.510010,252.675964,1388600
2019-01-15,278.230011,278.329987,273.510010,276.000000,251.301102,1193500
2019-01-16,275.399994,275.690002,270.630005,272.390015,248.014191,1324900
2019-01-17,271.170013,279.989990,270.839996,278.799988,253.850479,1242000
2019-01-18,281.179993,285.369995,279.720001,282.869995,257.556335,2073500
2019-01-22,281.390015,284.619995,278.000000,279.589996,254.569855,1885100
2019-01-23,282.109985,285.730011,280.500000,283.510010,258.139038,1631000
2019-01-24,284.589996,288.239990,282.589996,285.250000,259.723267,1017500
2019-01-25,288.170013,289.299988,286.130005,287.040009,261.353119,1050400
2019-01-28,285.000000,288.410004,282.890015,287.869995,262.108795,1166400
2019-01-29,281.109985,292.859985,281.000000,292.049988,265.914795,2037300
2019-01-30,293.950012,293.989990,286.769989,291.670013,265.568817,1781800
2019-01-31,290.170013,292.829987,287.790009,289.690002,263.766022,1311100
2019-02-01,290.850006,292.579987,289.200012,290.579987,264.576385,1358900
2019-02-04,290.899994,299.059998,290.109985,298.769989,272.033356,1328900
2019-02-05,300.000000,302.980011,297.230011,299.459991,272.661713,1454800
2019-02-06,299.989990,302.679993,299.010010,299.829987,272.998566,1114300
2019-02-07,298.790009,300.359985,296.140015,300.130005,273.271759,1150100
2019-02-08,299.220001,301.630005,297.000000,301.500000,274.519104,1021600
2019-02-11,301.779999,302.750000,298.799988,300.040009,273.189758,1077900
2019-02-12,301.470001,304.320007,300.859985,304.109985,276.895569,840600
2019-02-13,305.000000,305.950012,303.679993,304.420013,277.177795,958500
2019-02-14,303.359985,304.000000,300.910004,301.000000,274.063934,888200
2019-02-15,304.010010,307.329987,304.010010,307.230011,279.736359,847700
2019-02-19,305.970001,306.589996,303.760010,305.179993,277.869812,929500
2019-02-20,305.000000,307.200012,304.290009,307.200012,279.709015,870600
2019-02-21,307.059998,307.170013,303.279999,304.510010,277.259796,1045000
2019-02-22,305.910004,307.359985,303.899994,307.130005,279.645325,581800
2019-02-25,308.890015,309.399994,305.549988,305.970001,278.589111,1088000
2019-02-26,305.600006,308.079987,305.010010,305.880005,278.507172,871600
2019-02-27,305.019989,307.940002,304.109985,307.579987,280.055054,1121300
2019-02-28,307.440002,311.750000,306.119995,309.410004,283.750854,1839100
2019-03-01,311.559998,311.559998,306.440002,309.470001,283.805847,1424900
2019-03-04,311.779999,311.779999,303.480011,304.690002,279.422241,1070900
2019-03-05,306.010010,307.220001,304.220001,305.760010,280.403534,907600
2019-03-06,306.480011,308.350006,303.320007,303.320007,278.165863,879200
2019-03-07,302.899994,303.200012,297.420013,303.010010,277.881622,1255500
2019-03-08,300.570007,301.690002,298.769989,300.950012,275.992371,1054100
2019-03-11,299.619995,304.579987,298.630005,304.399994,279.156342,1294400
2019-03-12,304.600006,305.309998,300.790009,301.920013,276.881989,1248800
2019-03-13,303.059998,304.559998,301.119995,303.450012,278.285095,1133400
2019-03-14,303.420013,304.459991,298.320007,298.510010,273.754761,1178400
2019-03-15,298.859985,299.230011,293.769989,296.149994,271.590485,4516500
2019-03-18,295.869995,298.359985,293.269989,297.640015,272.956879,1793600
2019-03-19,299.480011,302.140015,295.440002,296.600006,272.003082,1504000
2019-03-20,296.910004,298.709991,295.059998,295.980011,271.434570,1321800
2019-03-21,295.369995,300.070007,295.000000,299.010010,274.213318,1145700
2019-03-22,297.649994,298.399994,293.880005,294.010010,269.627899,942800
2019-03-25,294.410004,295.820007,292.529999,294.119995,269.728821,779700
2019-03-26,296.089996,297.600006,292.690002,294.920013,270.462494,882300
2019-03-27,295.619995,297.890015,292.850006,293.950012,269.572906,835600
2019-03-28,295.029999,295.940002,293.649994,295.600006,271.086060,567100
2019-03-29,297.500000,300.589996,296.739990,300.160004,275.267975,1212000
2019-04-01,302.559998,306.109985,301.839996,304.290009,279.055420,1153900
2019-04-02,304.869995,306.779999,302.869995,303.100006,277.964050,872600
2019-04-03,303.609985,304.399994,296.140015,297.269989,272.617584,1178300
2019-04-04,298.160004,302.049988,297.890015,299.670013,274.818542,789500
2019-04-05,299.910004,302.660004,299.709991,302.579987,277.487244,705200
2019-04-08,301.989990,305.859985,300.670013,305.660004,280.311829,1121400
2019-04-09,304.359985,304.579987,301.190002,302.679993,277.578949,867100
2019-04-10,302.230011,302.350006,297.329987,299.119995,274.314178,1226200
2019-04-11,300.230011,305.829987,300.000000,305.589996,280.247620,829500
2019-04-12,307.000000,309.779999,306.029999,309.700012,284.016785,891800
2019-04-15,309.959991,310.000000,307.540009,308.709991,283.108887,864800
2019-04-16,309.220001,310.630005,308.100006,310.059998,284.346924,833900
2019-04-17,311.220001,312.429993,309.779999,310.500000,284.750427,1041400
2019-04-18,311.029999,314.570007,309.470001,314.260010,288.198608,1107100
2019-04-22,314.250000,316.260010,313.269989,315.260010,289.115753,1319000
2019-04-23,326.519989,337.320007,324.519989,333.100006,305.476227,3425800
2019-04-24,333.899994,335.779999,327.839996,330.119995,302.743347,2089900
2019-04-25,330.250000,334.230011,328.459991,328.869995,301.597015,1506500
2019-04-26,329.600006,330.750000,327.079987,328.329987,301.101746,873200
2019-04-29,328.399994,331.149994,327.209991,328.589996,301.340240,969100
2019-04-30,329.519989,333.859985,328.459991,333.329987,305.687195,990000
2019-05-01,334.250000,337.209991,331.579987,331.850006,304.329895,1104300
2019-05-02,332.010010,332.700012,328.239990,332.549988,304.971832,962300
2019-05-03,333.579987,335.640015,331.200012,334.070007,306.365814,806700
2019-05-06,330.500000,336.529999,330.170013,335.720001,307.878937,812800
2019-05-07,334.739990,334.739990,328.839996,330.899994,303.458679,1176400
2019-05-08,330.899994,336.880005,330.350006,334.179993,306.466614,1083800
2019-05-09,334.000000,340.329987,331.940002,339.359985,311.217010,1496500
2019-05-10,337.410004,341.619995,335.269989,341.350006,313.042084,1204900
2019-05-13,335.250000,339.750000,333.200012,335.369995,307.557953,1504000
2019-05-14,336.010010,340.920013,334.750000,336.170013,308.291626,1171600
2019-05-15,335.290009,335.709991,329.929993,334.149994,306.439178,1127000
2019-05-16,335.920013,339.649994,334.850006,339.390015,311.244568,1092100
2019-05-17,336.459991,340.950012,336.459991,337.989990,309.960693,1268400
2019-05-20,337.239990,344.290009,337.239990,342.010010,313.647308,1388200
2019-05-21,343.600006,344.799988,339.500000,343.950012,315.426453,1097800
2019-05-22,343.290009,343.290009,339.880005,341.299988,312.996246,1049300
2019-05-23,339.720001,341.440002,336.079987,340.070007,311.868256,1461200
2019-05-24,340.670013,341.619995,337.269989,338.779999,310.685181,1293100
2019-05-28,338.959991,341.279999,337.100006,337.890015,309.869049,3559400
2019-05-29,336.779999,340.359985,335.279999,339.339996,311.198761,1184400
2019-05-30,340.000000,343.480011,339.750000,341.959991,313.601501,859100
2019-05-31,337.589996,341.140015,337.489990,338.540009,312.475433,1024000
2019-06-03,338.079987,344.779999,337.899994,344.570007,318.041199,1345100
2019-06-04,345.880005,349.679993,345.880005,349.350006,322.453125,1573300
2019-06-05,349.989990,352.859985,348.510010,352.700012,325.545227,1750500
2019-06-06,353.369995,354.339996,350.149994,352.519989,325.379028,1149800
2019-06-07,353.450012,356.149994,352.399994,355.230011,327.880371,1125800
2019-06-10,357.970001,358.630005,350.730011,351.600006,324.529877,1356200
2019-06-11,352.010010,352.549988,340.869995,344.040009,317.551971,1684300
2019-06-12,344.230011,346.140015,342.320007,345.510010,318.908752,1131900
2019-06-13,347.579987,349.709991,344.399994,349.079987,322.203857,1203900
2019-06-14,349.079987,352.459991,348.440002,350.140015,323.182343,1059400
2019-06-17,351.220001,352.410004,346.760010,348.690002,321.843903,904200
2019-06-18,349.489990,354.279999,348.390015,353.519989,326.302063,826400
2019-06-19,353.760010,356.549988,353.190002,355.730011,328.341888,816500
2019-06-20,357.769989,363.329987,357.709991,362.799988,334.867584,1048800
2019-06-21,362.230011,362.739990,357.570007,359.359985,331.692444,1544700
2019-06-24,360.440002,362.880005,359.739990,359.980011,332.264679,1766700
2019-06-25,360.000000,362.799988,359.739990,360.559998,332.800049,1168900
2019-06-26,361.640015,362.000000,357.000000,359.500000,331.821655,977700
2019-06-27,359.929993,360.519989,357.260010,359.089996,331.443237,826500
2019-06-28,359.480011,363.750000,357.670013,363.540009,335.550629,1369600
2019-07-01,365.410004,366.769989,361.049988,361.470001,333.640015,1003900
2019-07-02,361.579987,367.570007,361.070007,367.570007,339.270416,1052800
2019-07-03,367.940002,370.470001,365.350006,370.380005,341.863983,742100
2019-07-05,369.880005,370.829987,366.670013,369.920013,341.439423,716900
2019-07-08,368.540009,369.920013,366.779999,369.179993,340.756409,646600
2019-07-09,367.750000,370.250000,366.100006,369.730011,341.264130,651000
2019-07-10,370.000000,373.369995,367.839996,368.160004,339.814941,818700
2019-07-11,368.160004,369.380005,366.209991,368.230011,339.879517,1358000
2019-07-12,369.200012,369.510010,366.829987,369.450012,341.005676,1148700
2019-07-15,369.839996,370.010010,366.899994,367.690002,339.381073,1010700
2019-07-16,368.000000,368.420013,365.160004,365.350006,337.221283,1027100
2019-07-17,365.350006,365.470001,357.850006,358.470001,330.870941,1867000
2019-07-18,358.290009,358.380005,352.790009,356.209991,328.784943,1704900
2019-07-19,357.640015,359.100006,355.850006,356.959991,329.477234,1463300
2019-07-22,357.440002,358.470001,355.559998,357.630005,330.095673,1144700
2019-07-23,363.000000,363.000000,350.809998,357.799988,330.252533,2343900
2019-07-24,358.200012,368.989990,358.000000,368.899994,340.497955,1900400
2019-07-25,368.760010,372.709991,367.149994,370.320007,341.808594,1143300
2019-07-26,369.609985,370.709991,367.779999,369.459991,341.014862,791300
2019-07-29,369.410004,370.109985,367.950012,369.619995,341.162506,659200
2019-07-30,368.630005,370.670013,365.329987,365.989990,337.812012,699400
2019-07-31,365.910004,368.709991,359.290009,362.170013,334.286102,1037100
2019-08-01,361.720001,367.339996,359.190002,363.089996,335.135254,1220300
2019-08-02,364.130005,364.309998,359.489990,361.910004,334.046112,836300
2019-08-05,356.549988,361.100006,353.970001,358.429993,330.834076,1464600
2019-08-06,361.279999,366.890015,358.839996,366.779999,338.541199,1124900
2019-08-07,364.019989,370.929993,362.019989,369.299988,340.867157,1243000
2019-08-08,370.010010,378.399994,370.010010,377.170013,348.131226,1185800
2019-08-09,376.100006,379.359985,373.329987,377.010010,347.983582,872000
2019-08-12,375.000000,378.049988,373.600006,377.000000,347.974304,706100
2019-08-13,377.989990,381.510010,375.279999,377.220001,348.177399,1054900
2019-08-14,376.000000,376.000000,367.359985,368.940002,340.534882,1469100
2019-08-15,369.149994,374.570007,367.170013,373.459991,344.706909,1066900
2019-08-16,376.100006,378.339996,373.369995,377.000000,347.974304,821400
2019-08-19,379.750000,381.679993,378.519989,380.470001,351.177155,799900
2019-08-20,380.500000,384.100006,379.500000,381.750000,352.358673,920600
2019-08-21,384.000000,384.279999,379.290009,383.000000,353.512360,791500
2019-08-22,383.000000,386.649994,380.720001,385.880005,356.170654,742600
2019-08-23,385.279999,386.929993,374.609985,376.890015,347.872803,1392700
2019-08-26,380.000000,380.559998,375.500000,380.320007,351.038727,688100
2019-08-27,381.750000,382.209991,377.250000,379.989990,350.734070,760300
2019-08-28,379.040009,383.000000,376.769989,380.970001,351.638641,820500
2019-08-29,384.529999,385.779999,380.799988,384.429993,354.832245,1063500
2019-08-30,383.250000,384.739990,381.510010,384.109985,356.577484,760700
2019-09-03,380.989990,385.179993,379.790009,384.690002,357.115936,891700
2019-09-04,387.309998,389.700012,385.899994,389.079987,361.191254,792200
2019-09-05,390.480011,393.429993,384.980011,385.149994,357.542969,941500
2019-09-06,387.279999,388.450012,385.809998,386.559998,358.851898,701100
2019-09-09,387.950012,388.290009,380.040009,380.209991,352.957092,1146900
2019-09-10,377.290009,381.320007,370.459991,381.320007,353.987488,1297600
2019-09-11,381.200012,385.799988,380.059998,381.549988,354.201019,1125300
2019-09-12,384.489990,388.510010,383.269989,386.630005,358.916931,855100
2019-09-13,387.769989,387.769989,383.600006,384.859985,357.273773,898600
2019-09-16,388.899994,394.600006,386.890015,392.660004,364.514679,1689900
2019-09-17,392.470001,399.959991,388.429993,393.980011,365.740051,975800
2019-09-18,394.779999,397.230011,391.549988,397.040009,368.580719,780300
2019-09-19,397.140015,398.500000,393.029999,393.429993,365.229462,1044400
2019-09-20,394.489990,395.440002,388.049988,388.250000,360.420776,2106700
2019-09-23,388.070007,390.059998,386.109985,387.670013,359.882294,1132200
2019-09-24,390.000000,392.989990,387.209991,389.170013,361.274872,1162400
2019-09-25,390.579987,390.899994,387.709991,390.429993,362.444489,1336400
2019-09-26,391.250000,394.640015,388.929993,392.920013,364.756012,875400
2019-09-27,395.940002,395.950012,386.429993,387.869995,360.067963,751800
2019-09-30,388.559998,393.820007,388.420013,390.059998,362.101013,1293200
2019-10-01,391.429993,392.480011,383.890015,384.190002,356.651794,1240000
2019-10-02,382.739990,383.059998,374.070007,378.160004,351.053986,1759000
2019-10-03,378.869995,381.190002,374.329987,380.059998,352.817841,849800
2019-10-04,380.209991,385.239990,379.489990,384.950012,357.357300,762200
2019-10-07,385.010010,386.679993,382.690002,383.779999,356.271179,850100
2019-10-08,381.059998,385.799988,379.290009,382.119995,354.730103,1001300
2019-10-09,384.829987,386.329987,382.500000,384.609985,357.041626,712000
2019-10-10,383.989990,388.510010,383.200012,386.880005,359.148956,690200
2019-10-11,389.790009,390.730011,381.250000,381.470001,354.126770,1327000
2019-10-14,382.769989,385.369995,381.390015,382.609985,355.184998,622300
2019-10-15,383.690002,385.700012,382.070007,382.750000,355.315033,835300
2019-10-16,382.390015,384.390015,380.230011,382.839996,355.398590,851300
2019-10-17,383.549988,384.209991,376.290009,377.059998,350.032806,1004600
2019-10-18,376.720001,377.709991,368.000000,372.480011,345.781158,1935600
2019-10-21,374.010010,375.890015,372.730011,374.049988,347.238586,1160000
2019-10-22,363.000000,377.500000,363.000000,373.679993,346.895111,2567200
2019-10-23,373.779999,374.989990,368.730011,373.089996,346.347412,1279700
2019-10-24,373.760010,377.459991,372.000000,374.739990,347.879181,1126900
2019-10-25,374.380005,374.890015,369.540009,370.730011,344.156616,1173500
2019-10-28,371.390015,375.450012,370.119995,371.839996,345.187012,1321700
2019-10-29,371.649994,375.250000,370.040009,371.100006,344.500092,1298500
2019-10-30,373.220001,378.989990,371.470001,378.640015,351.499634,1064900
2019-10-31,377.920013,380.179993,375.260010,376.679993,349.680084,911800
2019-11-01,378.109985,380.950012,376.940002,379.170013,351.991669,915600
2019-11-04,379.929993,380.779999,372.179993,374.480011,347.637848,1117500
2019-11-05,374.059998,375.769989,371.309998,373.630005,346.848724,1364200
2019-11-06,374.489990,379.929993,374.029999,379.790009,352.567230,1505800
2019-11-07,380.339996,382.739990,377.910004,378.750000,351.601715,1157200
2019-11-08,377.600006,382.880005,377.600006,381.859985,354.488770,783500
2019-11-11,379.510010,383.410004,379.309998,381.380005,354.043182,580500
2019-11-12,381.559998,387.500000,381.559998,386.299988,358.610565,910700
2019-11-13,385.940002,390.519989,385.089996,387.690002,359.900909,956100
2019-11-14,387.279999,392.299988,387.279999,390.160004,362.193878,915600
2019-11-15,392.269989,394.489990,390.279999,393.549988,365.340851,1533600
2019-11-18,393.000000,395.679993,391.950012,392.760010,364.607483,827700
2019-11-19,394.000000,395.820007,390.529999,390.809998,362.797302,800300
2019-11-20,391.059998,393.540009,390.250000,392.700012,364.551758,907700
2019-11-21,390.859985,392.250000,389.320007,390.260010,362.286652,1416900
2019-11-22,390.190002,391.390015,387.820007,390.739990,362.732239,758600
2019-11-25,391.600006,393.100006,387.489990,389.980011,362.026794,801400
2019-11-26,390.600006,395.950012,389.980011,392.500000,364.366150,1206600
2019-11-27,393.630005,394.480011,391.619995,394.239990,365.981415,770300
2019-11-29,392.000000,392.200012,390.040009,391.029999,365.224915,401500
2019-12-02,390.709991,391.529999,383.440002,383.619995,358.303894,1283400
2019-12-03,381.429993,384.640015,380.140015,381.619995,356.435883,1384300
2019-12-04,383.529999,387.950012,382.279999,384.579987,359.200439,1081100
2019-12-05,386.059998,386.500000,383.010010,385.940002,360.470764,1203700
2019-12-06,387.170013,388.899994,385.100006,386.859985,361.330017,709600
2019-12-09,386.220001,387.420013,383.230011,383.339996,358.042389,821600
2019-12-10,383.500000,386.769989,383.250000,384.440002,359.069794,862100
2019-12-11,385.510010,386.609985,384.029999,386.239990,360.750916,578900
2019-12-12,386.000000,387.790009,383.450012,384.049988,358.705505,736100
2019-12-13,384.000000,387.779999,384.000000,386.470001,360.965759,658000
2019-12-16,387.899994,388.350006,384.049988,385.950012,360.480164,847500
2019-12-17,385.000000,388.000000,385.000000,386.890015,361.358124,730000
2019-12-18,387.399994,387.640015,379.660004,380.570007,355.455109,1526000
2019-12-19,380.989990,384.679993,380.230011,383.149994,357.864868,766300
2019-12-20,385.029999,386.640015,383.000000,386.470001,360.965759,1599600
2019-12-23,387.660004,394.690002,387.589996,391.899994,366.037476,1050400
2019-12-24,392.350006,392.350006,389.529999,390.170013,364.421661,516300
2019-12-26,390.899994,392.450012,390.480011,392.299988,366.411041,711600
2019-12-27,393.989990,394.500000,391.940002,393.600006,367.625275,728800
2019-12-30,393.649994,393.760010,390.869995,391.899994,366.037476,776900
2019-12-31,391.750000,391.980011,387.070007,389.380005,363.683777,775400
2020-01-02,392.859985,399.369995,390.950012,399.369995,373.014465,1258400
2020-01-03,404.019989,417.170013,403.000000,413.739990,386.436157,2990100
2020-01-06,417.989990,417.989990,407.690002,413.109985,385.847778,2477800
2020-01-07,411.250000,416.119995,408.290009,414.500000,387.146057,1059900
2020-01-08,417.059998,418.179993,409.720001,411.029999,383.905060,1708100
2020-01-09,410.489990,416.000000,410.000000,414.929993,387.547638,1064300
2020-01-10,415.000000,415.600006,412.480011,413.829987,386.520233,987800
2020-01-13,414.940002,420.959991,414.660004,419.019989,391.367737,986800
2020-01-14,417.589996,418.269989,415.070007,416.140015,388.677795,967200
2020-01-15,416.420013,421.480011,416.140015,420.950012,393.170410,833000
2020-01-16,423.130005,425.739990,420.670013,425.700012,397.606873,1085200
2020-01-17,426.609985,427.540009,424.500000,425.660004,397.569550,1195600
2020-01-21,424.420013,427.779999,423.010010,426.149994,398.027222,1071400
2020-01-22,427.500000,428.500000,424.359985,424.420013,396.411407,918700
2020-01-23,424.059998,429.559998,424.000000,428.779999,400.483673,978400
2020-01-24,429.899994,433.519989,429.690002,432.500000,403.958160,1086700
2020-01-27,425.859985,434.450012,425.859985,432.380005,403.846069,1737900
2020-01-28,434.769989,438.989990,426.269989,437.170013,408.319916,2063200
2020-01-29,437.720001,437.989990,431.019989,433.839996,405.209717,1268500
2020-01-30,430.339996,437.000000,430.339996,435.899994,407.133759,1210200
2020-01-31,434.929993,435.570007,426.100006,428.119995,399.867188,1650100
2020-02-03,429.519989,430.000000,422.040009,423.859985,395.888306,1795800
2020-02-04,425.459991,431.989990,425.459991,430.779999,402.351654,1216300
2020-02-05,433.320007,435.920013,429.019989,435.190002,406.470673,1251800
2020-02-06,435.559998,439.859985,434.910004,438.970001,410.001160,833500
2020-02-07,438.140015,441.209991,437.290009,439.170013,410.187988,883800
2020-02-10,439.000000,441.519989,437.820007,439.760010,410.739044,870400
2020-02-11,441.359985,442.529999,437.470001,439.850006,410.823090,744600
2020-02-12,439.010010,439.690002,434.600006,436.600006,407.787598,1419200
2020-02-13,435.799988,439.290009,434.299988,434.700012,406.012970,800200
2020-02-14,434.980011,438.470001,434.309998,437.850006,408.955109,948600
2020-02-18,437.000000,438.950012,434.010010,435.549988,406.806854,776100
2020-02-19,437.000000,438.269989,434.399994,434.480011,405.807526,787200
2020-02-20,433.630005,434.989990,424.160004,425.970001,397.859100,1190600
2020-02-21,425.119995,428.720001,422.660004,427.799988,399.568268,1055500
2020-02-24,419.649994,424.200012,418.100006,419.350006,391.675995,1117800
2020-02-25,420.100006,421.730011,397.529999,400.359985,373.939148,1600100
2020-02-26,400.309998,410.519989,399.339996,400.899994,374.443481,1678000
2020-02-27,393.519989,399.010010,384.329987,384.600006,359.219208,1894100
2020-02-28,369.859985,373.820007,360.339996,369.869995,347.630554,3363800
2020-03-02,371.350006,383.100006,360.570007,381.350006,358.420288,2859900
2020-03-03,384.839996,396.899994,376.589996,377.399994,354.707855,2531400
2020-03-04,385.420013,402.959991,383.190002,402.029999,377.856873,2025800
2020-03-05,393.920013,397.850006,382.220001,384.700012,361.568939,1967200
2020-03-06,372.089996,384.950012,368.459991,382.470001,359.472961,2161000
2020-03-09,359.980011,369.470001,351.269989,352.029999,330.863220,3086700
2020-03-10,363.010010,367.670013,350.600006,367.170013,345.092987,2505600
2020-03-11,356.570007,365.890015,349.790009,356.929993,335.468567,1950800
2020-03-12,322.000000,339.420013,310.079987,311.380005,292.657440,3892600
2020-03-13,327.329987,329.160004,303.100006,328.589996,308.832611,3877800
2020-03-16,295.010010,311.559998,285.000000,287.940002,270.626862,2351500
2020-03-17,293.000000,319.470001,287.149994,318.829987,299.659454,2626200
2020-03-18,296.920013,339.230011,296.040009,333.410004,313.362793,3589400
2020-03-19,333.410004,334.100006,311.209991,314.200012,295.307922,2836700
2020-03-20,314.200012,315.839996,288.209991,291.220001,273.709625,3040100
2020-03-23,285.000000,287.059998,266.109985,276.799988,260.156647,3172100
2020-03-24,287.970001,294.989990,280.239990,288.910004,271.538513,3088400
2020-03-25,300.619995,329.820007,293.609985,319.670013,300.449005,2950100
2020-03-26,326.000000,352.100006,324.010010,350.329987,329.265472,2680900
2020-03-27,339.989990,365.089996,335.010010,348.380005,327.432678,3562800
2020-03-30,351.489990,356.480011,342.279999,348.850006,327.874512,1756300
2020-03-31,344.809998,346.920013,336.239990,338.950012,318.569763,2169300
2020-04-01,324.829987,340.989990,322.010010,338.519989,318.165558,2082300
2020-04-02,335.250000,354.000000,334.549988,353.959991,332.677185,1896200
2020-04-03,352.000000,355.839996,349.609985,350.500000,329.425293,2113200
2020-04-06,361.910004,369.950012,361.910004,367.950012,345.825989,2525400
2020-04-07,380.500000,381.899994,354.049988,355.279999,333.917816,2101500
2020-04-08,361.369995,372.649994,358.589996,361.410004,339.679199,1447700
2020-04-09,369.739990,376.329987,363.519989,371.000000,348.692596,1629400
2020-04-13,370.950012,373.989990,365.709991,369.940002,347.696411,1237200
2020-04-14,378.290009,386.579987,374.549988,380.029999,357.179688,1653400
2020-04-15,376.750000,376.750000,367.359985,374.380005,351.869354,1251500
2020-04-16,373.609985,381.299988,372.500000,377.880005,355.158966,1568400
2020-04-17,387.420013,402.450012,384.829987,401.510010,377.368164,1768400
2020-04-20,394.079987,399.970001,383.209991,383.209991,360.168457,1487200
2020-04-21,383.010010,392.540009,371.010010,373.440002,350.985931,2042000
2020-04-22,383.489990,383.940002,375.329987,380.399994,357.527435,1188400
2020-04-23,382.750000,384.869995,376.190002,376.730011,354.078186,1164400
2020-04-24,378.720001,384.059998,372.980011,381.769989,358.815002,1029200
2020-04-27,383.910004,384.040009,378.000000,378.570007,355.807495,1457400
2020-04-28,381.859985,387.829987,380.420013,384.730011,361.597076,1313900
2020-04-29,388.160004,393.510010,379.500000,387.910004,364.585876,1500400
2020-04-30,383.100006,391.440002,380.440002,389.059998,365.666718,1343300
2020-05-01,385.640015,387.410004,381.089996,383.470001,360.412872,911600
2020-05-04,382.019989,382.970001,374.130005,380.160004,357.301910,1077900
2020-05-05,382.410004,392.779999,381.589996,390.299988,366.832153,1270900
2020-05-06,390.890015,390.890015,378.410004,378.579987,355.816895,1089800
2020-05-07,383.010010,384.130005,376.000000,376.540009,353.899567,1462000
2020-05-08,378.029999,381.130005,376.250000,378.399994,355.647705,1130400
2020-05-11,375.000000,379.500000,374.140015,376.559998,353.918304,1287800
2020-05-12,378.000000,382.440002,371.029999,371.109985,348.796021,1447700
2020-05-13,371.279999,372.459991,362.010010,364.179993,342.282715,1287400
2020-05-14,360.989990,361.540009,352.260010,356.279999,334.857666,1776400
2020-05-15,352.529999,361.510010,352.320007,360.399994,338.729919,1854500
2020-05-18,371.209991,380.489990,366.019989,377.540009,354.839417,1879700
2020-05-19,378.070007,382.459991,371.239990,371.480011,349.143768,1087100
2020-05-20,372.440002,374.000000,362.109985,362.510010,340.713165,1880500
2020-05-21,362.690002,370.029999,362.600006,368.820007,346.643707,1179100
2020-05-22,369.859985,370.160004,365.619995,369.000000,346.812897,752600
2020-05-26,376.950012,376.950012,370.570007,372.200012,349.820496,1596100
2020-05-27,376.779999,397.119995,376.579987,397.119995,373.242096,1986900
2020-05-28,401.459991,404.260010,398.160004,398.440002,374.482727,1487900
2020-05-29,396.040009,396.239990,384.769989,388.440002,367.296417,1733800
2020-06-01,388.940002,394.000000,387.309998,388.959991,367.788116,1090300
2020-06-02,388.640015,393.230011,386.989990,389.769989,368.554016,1404700
2020-06-03,393.649994,403.600006,392.589996,402.630005,380.714050,1382200
2020-06-04,401.779999,404.869995,399.000000,403.670013,381.697418,1261700
2020-06-05,410.000000,416.000000,406.450012,410.750000,388.392090,1702500
2020-06-08,415.000000,417.619995,411.750000,414.299988,391.748779,1294600
2020-06-09,410.529999,411.940002,407.000000,408.559998,386.321228,1188400
2020-06-10,406.500000,409.100006,403.450012,403.769989,381.791962,1188200
2020-06-11,392.690002,397.309998,383.570007,383.880005,362.984650,1698800
2020-06-12,393.329987,394.429993,376.470001,381.869995,361.084045,1788100
2020-06-15,373.279999,377.149994,367.549988,373.279999,352.961578,2271300
2020-06-16,386.559998,391.790009,379.579987,382.769989,361.935028,2038600
2020-06-17,382.500000,386.239990,376.920013,382.109985,361.310944,1519000
2020-06-18,379.679993,381.320007,376.070007,378.390015,357.793457,1562000
2020-06-19,383.339996,383.589996,372.000000,372.200012,351.940399,4322200
2020-06-22,372.260010,376.839996,370.440002,375.959991,355.495728,1370600
2020-06-23,378.250000,378.779999,371.040009,371.700012,351.467590,1469300
2020-06-24,370.899994,371.230011,358.320007,359.820007,340.234283,2302800
2020-06-25,357.859985,363.309998,353.329987,362.820007,343.070953,1391600
2020-06-26,359.559998,367.420013,355.010010,356.760010,337.340851,2008600
2020-06-29,360.390015,367.500000,359.489990,367.500000,347.496216,1073000
2020-06-30,365.350006,367.250000,362.410004,364.920013,345.056671,1482100
2020-07-01,366.339996,368.290009,360.309998,360.420013,340.801575,1430100
2020-07-02,363.529999,366.070007,360.690002,362.000000,342.295593,1396000
2020-07-06,366.480011,367.119995,360.839996,362.589996,342.853485,1202300
2020-07-07,362.589996,362.920013,352.779999,353.269989,334.040710,1395900
2020-07-08,353.500000,357.299988,348.630005,350.230011,331.166260,1965100
2020-07-09,348.000000,349.489990,339.179993,339.959991,321.455261,1823800
2020-07-10,342.329987,349.329987,341.660004,349.250000,330.239594,1514200
2020-07-13,353.600006,357.019989,348.600006,353.059998,333.842224,2031300
2020-07-14,349.130005,355.920013,349.000000,355.660004,336.300690,1651900
2020-07-15,361.640015,365.579987,360.559998,364.559998,344.716248,1617300
2020-07-16,362.299988,365.940002,359.019989,365.880005,345.964386,955400
2020-07-17,366.299988,369.000000,362.850006,368.500000,348.441772,1135500
2020-07-20,369.000000,369.000000,362.429993,365.529999,345.633453,1444500
2020-07-21,377.980011,378.899994,370.579987,375.119995,354.701385,1997300
